618,Green River Ordinance,Home,2RJe5fyeYHhw7VQJR2CCYV,9.0,2012.0,acoustic,0.468,0.583,1.0,-6.137,1.0,0.0325,0.0248,4.39e-06,0.113,0.0783,134.98,210613.0,4;;;
619,Kris Allen,Leave You Alone,7C735TAAIQD0kbiM7cNAoc,11.0,2012.0,acoustic,0.521,0.684,11.0,-5.988,1.0,0.0276,0.0459,0.0,0.0759,0.34,121.959,262213.0,3;;;
620,Jay Brannan,Rob Me Blind,2cpsWyVKWYDdauEJqKbdFa,9.0,2012.0,acoustic,0.693,0.601,1.0,-8.277,1.0,0.0241,0.0283,0.584,0.0997,0.364,110.027,303240.0,4;;;
621,Tyler Ward,Some Nights,33QOVNguHatCFeNt5zRbnP,12.0,2012.0,acoustic,0.547,0.297,0.0,-7.824,1.0,0.0296,0.857,0.0,0.0747,0.385,80.455,253875.0,4;;;
622,Tyler Ward,What Makes You Beautiful - acoustic,69DMnyjYhfbdgii2HyDeQD,20.0,2012.0,acoustic,0.719,0.276,2.0,-8.619,1.0,0.0297,0.736,0.0,0.12,0.485,98.003,188878.0,4;;;
623,Joshua Radin,Let It Go,5UxA9kHcXHhx3cJ55nDEFF,7.0,2012.0,acoustic,0.499,0.582,8.0,-11.751,1.0,0.0302,0.657,0.00613,0.242,0.782,96.661,165227.0,4;;;
624,Right the Stars,Best Days of Our Lives,1AMoEqlOi05CE97iB1GnSs,10.0,2012.0,acoustic,0.713,0.584,11.0,-5.802,1.0,0.0364,0.00503,0.000695,0.115,0.967,142.993,177933.0,4;;;
625,Charley Patton,Gypsy Woman,2WyOjzEnB4gJL4s4DokiJe,8.0,2012.0,acoustic,0.483,0.234,2.0,-15.345,1.0,0.041,0.931,0.000452,0.0739,0.725,83.217,154267.0,4;;;
626,Ron Pope,Meaning-Meaningless,66LSV1tXOZ2fHQ4uQJOYTk,11.0,2012.0,acoustic,0.579,0.894,2.0,-6.031,1.0,0.0473,0.0507,0.0134,0.154,0.328,130.966,267920.0,4;;;
627,Joshua James,Willamette Mountain,3bZSmccV5Zy1fSUl1xb69j,10.0,2012.0,acoustic,0.405,0.297,1.0,-9.081,1.0,0.0372,0.886,0.000563,0.183,0.464,59.621,208680.0,4;;;
628,Jack Savoretti,For the Last Time,0LLdtmYTxkkdS8L7FCf7OQ,22.0,2012.0,acoustic,0.591,0.702,6.0,-7.926,0.0,0.0318,0.052,0.0,0.113,0.447,102.039,192720.0,4;;;
629,Corporate Hearts,Advances,6X8kFF7SqjvqM60BlTS2wq,7.0,2012.0,acoustic,0.613,0.653,2.0,-6.13,1.0,0.0404,0.425,0.0,0.0859,0.763,108.866,160549.0,4;;;
630,Van Larkins,Halloween 2-Step,51wL82cp3oO6h0W4dzRyXl,9.0,2012.0,acoustic,0.673,0.307,3.0,-15.953,1.0,0.0329,0.126,0.727,0.283,0.584,128.995,126000.0,4;;;
631,Matthew Perryman Jones,Poisoning the Well,37JYNa7W2rWet7mScVaw6D,11.0,2012.0,acoustic,0.502,0.811,6.0,-5.983,0.0,0.0398,0.069,0.00173,0.111,0.299,114.029,254667.0,4;;;
632,Keaton Simons,Other Side,5jKCkoLYElB3vpQAAO4gUp,8.0,2012.0,acoustic,0.396,0.733,0.0,-5.847,0.0,0.0337,0.0265,0.00347,0.109,0.366,167.883,223268.0,4;;;
633,Andy Salvanos,Rainclouds,2jxqNLAWZuQwTqx4eQIqsB,11.0,2012.0,acoustic,0.334,0.236,0.0,-19.777,0.0,0.0336,0.883,0.895,0.106,0.227,111.334,193027.0,3;;;
634,Erica Freas,Spider Song,0cLkpH4Mp8U1nNSr9EZmDQ,10.0,2012.0,acoustic,0.607,0.289,3.0,-10.695,1.0,0.0398,0.366,0.00125,0.0964,0.476,86.106,203747.0,4;;;
635,Matthew Mayfield,Ain't Much More to Say,27a1vdLH0aESzRd01RFffE,9.0,2012.0,acoustic,0.362,0.291,5.0,-12.984,1.0,0.0289,0.41,0.0,0.371,0.251,74.074,215692.0,4;;;
636,Erin McCarley,Elevator,7rfBit9AVeWmmxFkGg2YJa,8.0,2012.0,acoustic,0.65,0.886,3.0,-6.588,0.0,0.0492,0.241,3.7e-06,0.206,0.656,100.015,213147.0,4;;;
637,Dave Barnes,Find Your Way Home,34TItzQ71a9puzWGfW0VEX,7.0,2012.0,acoustic,0.691,0.774,11.0,-6.612,1.0,0.0363,0.0782,0.0,0.306,0.849,139.992,183200.0,4;;;
638,Scars On 45,Insecurity,4HZQ7i2Tso2mYr716o2I5B,9.0,2012.0,acoustic,0.504,0.398,0.0,-8.631,0.0,0.0298,0.429,7.99e-06,0.07,0.165,127.087,316120.0,4;;;
639,Matthew Mayfield,A Banquet for Ghosts,1dDxrNCFJzg106vcdHT6Vd,8.0,2012.0,acoustic,0.443,0.0958,5.0,-18.644,1.0,0.104,0.702,0.0,0.13,0.394,89.655,72797.0,4;;;
640,Drew Holcomb & The Neighbors,White Christmas,1rpwKXARQtsJzIUYk98n6r,9.0,2012.0,acoustic,0.604,0.322,9.0,-10.578,1.0,0.0351,0.829,8.99e-05,0.107,0.356,133.076,260920.0,4;;;
641,Steve Petrunak,The Boxer,1IDbRwFepB5hNwHsW67rpI,10.0,2012.0,acoustic,0.378,0.293,0.0,-13.647,1.0,0.0364,0.437,0.462,0.117,0.325,84.244,266120.0,4;;;
642,Harley Poe,Skin and Bones / Terror Trippin',4nYsuJPTdRn9fM8OLs6wQe,8.0,2012.0,acoustic,0.343,0.526,9.0,-7.961,0.0,0.0883,0.342,0.000319,0.385,0.495,143.54,204000.0,4;;;
643,Steve Petrunak,What Child Is This,1nIRd11bwaSgNffozlHuAL,7.0,2012.0,acoustic,0.466,0.126,4.0,-15.562,0.0,0.0522,0.969,0.893,0.109,0.147,80.608,238906.0,3;;;
644,Harley Poe,Class of '97,5bC9swgn3yhXE0A0IacTfW,9.0,2012.0,acoustic,0.357,0.441,2.0,-11.711,1.0,0.0899,0.779,0.0,0.182,0.474,189.643,144981.0,4;;;
645,Steve Petrunak,Home for the Holidays,01kLE16a1IcuIz1gWSR9tH,8.0,2012.0,acoustic,0.454,0.274,7.0,-7.193,1.0,0.0479,0.838,0.929,0.114,0.331,138.359,172680.0,4;;;
646,Joshua Hyslop,Wish You Well,62Q4JFKe161aodt6oB6SFI,13.0,2012.0,acoustic,0.485,0.311,0.0,-14.503,1.0,0.03,0.271,0.00796,0.0876,0.196,172.006,198200.0,4;;;
647,Tyrone Wells,You're the One,0tRCCrrHvrZDMPiE1E23Ce,8.0,2012.0,acoustic,0.517,0.703,1.0,-5.313,1.0,0.0305,0.00316,0.0,0.138,0.377,80.024,227324.0,4;;;
648,Joshua Hyslop,The Mountain,7Ie8RGmqk2TYFqvHVVYXvh,13.0,2012.0,acoustic,0.622,0.29,9.0,-15.596,1.0,0.0344,0.31,0.0599,0.0894,0.365,91.981,137933.0,4;;;
649,Gen Hoshino,Ranshi,2Tg1VOIfnI1w6GZDf7owty,14.0,2012.0,acoustic,0.766,0.544,0.0,-7.942,1.0,0.0396,0.719,0.0035,0.104,0.87,115.193,208594.0,4;;;
650,Augustana,Stars and Boulevards,3OhILtrznK3stMdKyul8Av,6.0,2012.0,acoustic,0.42,0.712,7.0,-5.417,1.0,0.0317,0.00766,8.37e-06,0.127,0.449,80.062,260853.0,4;;;
"651,Augustana,""Sunday Best - Live at Austin City Limits Music Festival, Austin, TX - September 2007"",2g2m3AfHuo2OKLwp8pJ04h,6,2012,acoustic,0.483,0.765,9,-6.246,1,0.0303,0.076,0.00385,0.877,0.475,147.824,236347,4;;;",,,,,,,,,,,,,,,,,,,
652,Madi Diaz,Love You Now,1zjK0Hq0ywBZHqjwN7GUzs,8.0,2012.0,acoustic,0.616,0.644,2.0,-5.791,1.0,0.03,0.0323,4.22e-05,0.09,0.276,127.953,266053.0,4;;;
653,Madi Diaz,Gone Away,0RNUDBusGd1xYYSPUtZqyU,10.0,2012.0,acoustic,0.286,0.151,9.0,-11.243,1.0,0.0354,0.935,2.41e-06,0.119,0.105,75.04,220800.0,4;;;
654,Green River Ordinance,San Antone,6fVDwh2VQNHOtyKbxZ2Nsl,7.0,2012.0,acoustic,0.558,0.766,11.0,-6.465,1.0,0.0294,0.317,7.26e-05,0.187,0.168,105.032,249040.0,4;;;
655,Green River Ordinance,Love Laid Down,5kytA6SKAg1kO27t7nlmi9,7.0,2012.0,acoustic,0.503,0.578,2.0,-6.17,1.0,0.0287,0.0249,0.000114,0.316,0.156,130.052,281987.0,4;;;
656,Sue Foley,Big City Blues,2I5bSppe39WFTjOP9yrvP0,13.0,2012.0,acoustic,0.575,0.178,0.0,-11.519,1.0,0.0414,0.843,3.77e-06,0.0933,0.389,86.531,214267.0,4;;;
657,Joshua Radin,Here's Where We Begin,0114oKI10F6RUoRneuI3Pm,6.0,2012.0,acoustic,0.344,0.208,1.0,-13.336,1.0,0.0295,0.901,0.0469,0.116,0.196,104.669,174907.0,3;;;
658,Joshua Radin,Anywhere Your Love Goes,0RZK2inPT00fS8D91gFEpB,6.0,2012.0,acoustic,0.605,0.549,6.0,-9.678,1.0,0.027,0.178,0.0403,0.154,0.571,84.908,179160.0,4;;;
659,Meiko,I'm In Love,3OrqJ6v3TDslJjBupSFBab,6.0,2012.0,acoustic,0.69,0.641,8.0,-5.263,1.0,0.0233,0.119,0.243,0.0846,0.693,104.983,226000.0,4;;;
660,Ingrid Michaelson,Into You,5UeLHFWK0tyZrZXhH0BOBg,11.0,2012.0,acoustic,0.571,0.3,7.0,-10.462,1.0,0.0314,0.776,1.09e-06,0.134,0.127,96.97,210134.0,4;;;
661,Mia Rollo,Beer (Acoustic),7o07WVsYs8eX8GZS5hqo6U,29.0,2012.0,acoustic,0.478,0.495,11.0,-6.681,1.0,0.0308,0.837,1.15e-05,0.0942,0.482,169.92,254307.0,4;;;
"662,Fuyumi Abe,""highway, highway"",1ah3p1RxkCUr4zApplxbCt,23,2012,acoustic,0.412,0.36,3,-11.318,1,0.0305,0.622,0.00301,0.114,0.229,111.651,247893,3;;;",,,,,,,,,,,,,,,,,,,
663,Sam Russo,Factory Rain,6BvI2DQO5beZlj4aMHQQt1,11.0,2012.0,acoustic,0.443,0.399,2.0,-9.712,1.0,0.0327,0.817,0.000149,0.166,0.268,94.886,225400.0,4;;;
664,Meiko,Real Real Sweet,4pRNUVpLLNujldW3gyQ67X,5.0,2012.0,acoustic,0.674,0.403,2.0,-8.312,1.0,0.035,0.367,5.46e-06,0.233,0.335,78.994,224987.0,4;;;
665,Jay Brannan,Everywhere There's Statues,0lMvFYVjEzw7TuXxuluW4g,7.0,2012.0,acoustic,0.404,0.496,7.0,-8.766,1.0,0.0334,0.0101,4.07e-06,0.107,0.556,201.568,205400.0,4;;;
666,Dan Andriano in the Emergency Room,String Bean Jean,4NDFyzG2wtVogL0eNIoe3Z,7.0,2012.0,acoustic,0.477,0.318,2.0,-11.793,1.0,0.0288,0.941,4.04e-05,0.0959,0.379,160.252,280867.0,4;;;
667,Jaymay,What About The Bob?,0RltNpBUPYcihmrLPxS73l,8.0,2012.0,acoustic,0.561,0.658,3.0,-6.067,1.0,0.0326,0.656,0.000723,0.121,0.938,112.237,89880.0,4;;;
668,Meiko,Leave the Lights On - Bryce Casper Dubstep Remix,55YTUOOlRRCxV9WM14YHyS,6.0,2012.0,acoustic,0.599,0.89,1.0,-6.351,0.0,0.0464,0.0429,0.000933,0.23,0.598,140.042,250013.0,4;;;
669,Kaki King,The Fire Eater,3LGiL8RWLYusB3FVjRwnTY,8.0,2012.0,acoustic,0.302,0.43,9.0,-15.631,0.0,0.0411,0.433,0.885,0.0983,0.0605,95.692,347797.0,4;;;
670,Emilie Mover,Stella and Sam Theme,3msGTmykJhnkSBj0NozD7R,9.0,2012.0,acoustic,0.692,0.511,0.0,-6.362,1.0,0.127,0.0819,0.0,0.0667,0.971,178.06,47960.0,4;;;
671,Kaki King,Marche Slav,6c0ISYU5zzPdrrG5R6Lm2X,8.0,2012.0,acoustic,0.541,0.165,9.0,-18.437,0.0,0.0348,0.772,0.911,0.108,0.0321,94.036,182931.0,4;;;
672,Jon McLaughlin,What I Want,0cD8ml0FuYBpAxcs1npWXV,9.0,2012.0,acoustic,0.355,0.813,9.0,-5.079,1.0,0.0331,0.000155,4.84e-05,0.11,0.532,164.024,229707.0,4;;;
673,David Ramirez,God Bless,71H2YdEr9yp16ikvtEMJPj,7.0,2012.0,acoustic,0.652,0.00846,7.0,-17.813,1.0,0.0485,0.903,0.000173,0.112,0.34,130.135,230373.0,4;;;
674,Corporate Hearts,A Short Drink From A Certain Fountain,6HSjeYhpiVd9ZxeZMxD8VO,6.0,2012.0,acoustic,0.391,0.581,11.0,-7.211,1.0,0.0382,0.38,0.0,0.0432,0.701,102.305,166504.0,4;;;
675,Mozella,Hold On,7oYVB92bs6zHO1siWMmT8d,6.0,2012.0,acoustic,0.627,0.783,4.0,-5.306,1.0,0.0427,0.526,0.0,0.14,0.839,89.932,244509.0,4;;;
676,Tim Barry,Driver Pull,4AEWdbr7C9v5vUeY32hoRc,6.0,2012.0,acoustic,0.653,0.359,0.0,-8.067,1.0,0.0286,0.871,7.59e-05,0.131,0.356,124.007,277067.0,4;;;
677,Corporate Hearts,Unemployed or Underemployed,1Q1gKBi5Rn2pHflwtbsmjv,6.0,2012.0,acoustic,0.317,0.71,2.0,-6.456,1.0,0.107,0.405,0.0,0.234,0.463,151.227,182857.0,4;;;
678,Mozella,Hello Sunshine,4czlWubdA5WLMb0nEsUETZ,6.0,2012.0,acoustic,0.655,0.795,5.0,-6.307,1.0,0.03,0.349,3.39e-06,0.337,0.888,94.949,191368.0,4;;;
679,Andy Davis,Heartbreak Yellow,5TY2dQue98C1ouwyW11isB,8.0,2012.0,acoustic,0.417,0.593,2.0,-6.1,1.0,0.0266,0.0545,5e-05,0.0919,0.758,176.758,211133.0,4;;;
680,Ernie Halter,Shower the People,5kyy6NQvEuICEkLz0KIWgc,7.0,2012.0,acoustic,0.717,0.177,7.0,-11.349,1.0,0.0322,0.899,0.0,0.136,0.423,109.876,177000.0,4;;;
681,Ernie Halter,Can't Help Falling In Love,2PIyxhBWH2NngIQFEoKhrU,9.0,2012.0,acoustic,0.518,0.195,6.0,-12.272,1.0,0.034,0.845,0.0,0.0895,0.529,79.981,173000.0,4;;;
682,Mindy Smith,Tennessee,08yrs8fY06eOhuNqybLDsL,7.0,2012.0,acoustic,0.571,0.14,6.0,-15.76,1.0,0.036,0.913,0.0042,0.107,0.267,77.932,212560.0,4;;;
683,Trent Dabbs,One Last Look,44MNuZmdXo2qzb3A0GqO0P,9.0,2012.0,acoustic,0.344,0.659,7.0,-8.383,1.0,0.0417,0.132,0.609,0.108,0.118,175.898,297714.0,3;;;
684,Mindy Smith,One Moment More,207egRjrTw3k8Gprb8jwO6,10.0,2012.0,acoustic,0.436,0.0934,8.0,-13.682,1.0,0.0366,0.905,0.0,0.109,0.265,115.68,217040.0,4;;;
685,Drew Holcomb & The Neighbors,Everything's Changed at Christmas but You,0bOANcrwClDdoZerHqp6nS,7.0,2012.0,acoustic,0.568,0.0521,5.0,-15.362,1.0,0.0417,0.979,4.79e-05,0.112,0.189,108.052,222067.0,4;;;
686,Sanders Bohlke,Nearly Summer,1bamXQPhkf9sLsXx3ZTlzp,9.0,2012.0,acoustic,0.462,0.456,5.0,-8.8,1.0,0.0353,0.739,0.0997,0.292,0.12,121.075,275107.0,3;;;
687,John Frusciante,Bike,7dcQIOWQmf213Q3Lz0bJRH,7.0,2012.0,acoustic,0.522,0.947,11.0,-3.793,1.0,0.187,0.6,0.532,0.148,0.541,174.997,264230.0,4;;;
688,Scars On 45,The Way That We Are,2XjwbRWSTe22RaHyVS2Nsk,8.0,2012.0,acoustic,0.41,0.803,10.0,-4.225,1.0,0.0353,0.0939,1.26e-05,0.109,0.354,137.915,276080.0,4;;;
689,Matthew Mayfield,Always Be You,7brbWeW7xlcD4kxojSYKE0,8.0,2012.0,acoustic,0.349,0.183,4.0,-13.024,1.0,0.0291,0.699,0.0,0.113,0.0832,98.136,262345.0,4;;;
690,Scars On 45,Two Way Radio,1k7C4XYwQLpxsoyAiwiXiE,7.0,2012.0,acoustic,0.569,0.756,4.0,-6.286,0.0,0.0304,0.0277,0.0,0.142,0.652,135.992,243867.0,4;;;
691,Scars On 45,Burn the House Down,7IAm6nMz46O9XsFbvczTPH,8.0,2012.0,acoustic,0.515,0.636,8.0,-7.157,0.0,0.0291,0.198,4.87e-05,0.107,0.432,75.977,242053.0,4;;;
692,Dave Barnes,Stories To Tell,19R5XOEpG1vPmFqFEncRuF,6.0,2012.0,acoustic,0.571,0.935,0.0,-6.06,1.0,0.034,0.047,0.000123,0.0608,0.929,99.982,210307.0,4;;;
693,John Frusciante,Intro/Sabam,1FQzzzsFKZmJdMEqdcz4yY,7.0,2012.0,acoustic,0.649,0.666,1.0,-9.302,0.0,0.0647,0.929,0.524,0.552,0.389,119.041,160730.0,4;;;
694,Scars On 45,Loudest Alarm,2fCYv4xl174hFsndL1MzcK,8.0,2012.0,acoustic,0.588,0.852,8.0,-5.957,0.0,0.0308,0.18,0.0,0.0762,0.264,115.997,232907.0,4;;;
695,Humming House,Cold Chicago,4bBC8tNPB3ciyYobmIL2M5,6.0,2012.0,acoustic,0.602,0.744,4.0,-7.592,1.0,0.0685,0.137,2.4e-06,0.15,0.703,156.974,181787.0,4;;;
696,Gen Hoshino,Kanata,0ZJxxXQxFW1IABDB1Iwjzp,14.0,2012.0,acoustic,0.646,0.308,11.0,-11.358,0.0,0.0271,0.78,0.000292,0.1,0.192,73.12,241220.0,4;;;
697,Amos Lee,Clear Blue Eyes,5zf6yeVg4MzPaREzyrrErD,12.0,2012.0,acoustic,0.511,0.352,6.0,-11.674,1.0,0.029,0.793,0.000613,0.11,0.232,114.294,203093.0,3;;;
698,Richard Walters,Tethered,40WXbqhr7Zo2qhcgQw1AG4,6.0,2012.0,acoustic,0.305,0.292,0.0,-14.561,1.0,0.035,0.676,0.000391,0.226,0.388,110.741,220980.0,4;;;
699,Steve Petrunak,Awesome God,095uIIbf186txWKUwYDOh8,5.0,2012.0,acoustic,0.602,0.716,6.0,-7.477,0.0,0.0418,0.732,0.78,0.153,0.502,152.018,164388.0,3;;;
700,Steve Petrunak,God Gave Me You,54uI1vtbe6LMAQ5d7xaq5Y,5.0,2012.0,acoustic,0.575,0.538,2.0,-6.385,1.0,0.0417,0.78,0.951,0.102,0.37,152.051,232359.0,4;;;
701,Andrew Belle,The Ladder - Live (Bonus Track),5c6a3YPdZKduyEpfcrqyOh,11.0,2012.0,acoustic,0.697,0.54,8.0,-8.494,1.0,0.0264,0.307,0.0125,0.178,0.38,123.854,241426.0,4;;;
"702,Steve Petrunak,""Poems, Prayers and Promises"",2CNQtcaOPKjcPIIKh9bRRc,5,2012,acoustic,0.49,0.491,2,-6.429,1,0.0421,0.733,0.858,0.0877,0.263,141.895,255693,4;;;",,,,,,,,,,,,,,,,,,,
703,Harley Poe,American Psycho,0R6pyXiRjUruIYZPJhbToz,7.0,2012.0,acoustic,0.487,0.621,9.0,-10.059,0.0,0.0558,0.276,0.0,0.516,0.579,104.632,225542.0,4;;;
704,Steve Petrunak,In the Garden,65qobvt2XnkG4NQg9KnhgV,5.0,2012.0,acoustic,0.497,0.136,0.0,-13.952,1.0,0.045,0.937,0.881,0.11,0.208,80.951,186122.0,4;;;
705,Steve Petrunak,Amazing Grace,2tMtvXGnQ0C4Eb7w5KRGCi,6.0,2012.0,acoustic,0.35,0.13,5.0,-18.02,1.0,0.076,0.508,0.000329,0.0818,0.251,184.147,254906.0,3;;;
706,Erato,It's Not My Fault I'm Happy,7ni9L9NWQFFA4bdYbsaWIQ,17.0,2012.0,acoustic,0.694,0.175,7.0,-9.338,1.0,0.0356,0.86,0.0,0.261,0.313,109.864,210242.0,4;;;
707,Steve Petrunak,I Can Only Imagine,6KzrvJko68RK2DpCbWNiGw,5.0,2012.0,acoustic,0.537,0.342,4.0,-8.066,1.0,0.0466,0.877,0.889,0.0898,0.186,159.901,248520.0,4;;;
708,Steve Petrunak,God Bless the Broken Road,2YmCc7SrWzHplRxnppYtCB,5.0,2012.0,acoustic,0.522,0.329,0.0,-11.409,1.0,0.0409,0.711,0.89,0.134,0.502,136.267,225593.0,4;;;
709,Hannah Trigwell,Stay (feat. Max Schneider),1Ha1eYN843EakGxbZFm9Rm,15.0,2012.0,acoustic,0.61,0.227,9.0,-12.969,0.0,0.0352,0.874,0.0,0.102,0.324,120.111,213875.0,4;;;
710,Steve Petrunak,Venturas Highway,2WFZ1bA652vy8xatG4u4Xt,11.0,2012.0,acoustic,0.677,0.533,2.0,-5.085,1.0,0.032,0.829,0.603,0.0677,0.46,128.288,218786.0,4;;;
711,Hannah Trigwell,Ho Hey,4TMUZruDFXbt701K1EOjOM,16.0,2012.0,acoustic,0.45,0.215,2.0,-11.367,1.0,0.043,0.903,0.0,0.0962,0.331,112.554,158918.0,5;;;
712,Steve Petrunak,How Beautiful,6P7MXeUDIzpLbTE9lRL2Qi,5.0,2012.0,acoustic,0.458,0.282,2.0,-6.873,1.0,0.0557,0.898,0.885,0.107,0.247,107.152,287453.0,3;;;
713,Jill Andrews,Worth Keeping,373TPgFSgiZwc7qXXgBNrS,6.0,2012.0,acoustic,0.434,0.383,7.0,-12.011,0.0,0.034,0.838,0.00909,0.0841,0.127,124.662,343427.0,4;;;
714,Steve Petrunak,Down to the River to Pray,4IRe4008rZQRpTbX2jqQYD,5.0,2012.0,acoustic,0.528,0.199,2.0,-15.172,1.0,0.0419,0.733,0.737,0.088,0.316,115.097,180946.0,4;;;
"715,Steve Petrunak,""Jesus, Take the Wheel"",5fGGzwWfMmp3MrHR7l3RNj,5,2012,acoustic,0.562,0.434,9,-5.233,1,0.0394,0.84,0.873,0.16,0.258,152.206,225253,4;;;",,,,,,,,,,,,,,,,,,,
716,Steve Petrunak,Blessed Be Your Name,1uqoYZtxcYgdd7PDh4jQsB,5.0,2012.0,acoustic,0.691,0.308,2.0,-11.119,1.0,0.043,0.875,0.893,0.0977,0.175,120.11,210625.0,4;;;
717,Steve Petrunak,On Eagles Wings,0S8eXlEDbWnImNHzc1l1ER,5.0,2012.0,acoustic,0.43,0.213,2.0,-13.127,1.0,0.0426,0.863,0.818,0.102,0.346,141.999,252264.0,4;;;
718,Steve Petrunak,Lord I Lift Your Name On High,3ZRmhkiCLwUHlAe9DsrQFT,5.0,2012.0,acoustic,0.355,0.211,7.0,-13.338,1.0,0.0381,0.845,0.838,0.107,0.527,175.148,151301.0,4;;;
719,Corey Gray,Not Over You,6QvNJ05Q4YYk08DyxEuZ58,13.0,2012.0,acoustic,0.459,0.43,0.0,-7.734,0.0,0.0318,0.509,0.0,0.111,0.429,140.716,190054.0,4;;;
720,Steve Petrunak,If I Had a Hammer,0RsEKfoBuQvN0aEdu5IOfY,5.0,2012.0,acoustic,0.503,0.208,7.0,-14.095,1.0,0.0359,0.547,0.00817,0.162,0.452,79.66,139880.0,4;;;
721,Otis Spann,Meet Me in the Bottom,0YGM1HHcwVdlstMdTGcB5c,9.0,2012.0,acoustic,0.679,0.371,0.0,-14.338,1.0,0.111,0.876,0.553,0.301,0.729,121.102,185920.0,4;;;
722,Eric Bibb,Don't Ever Let Nobody Drag Your Spirit Down,6eg7zlLj9Jmcl3Pz1Z3SGz,14.0,2012.0,acoustic,0.567,0.662,7.0,-9.958,1.0,0.0678,0.454,3.19e-06,0.123,0.822,108.436,314613.0,4;;;
723,Tyrone Wells,Head Over Heels,0N1OBdp00NxSGcVgh8EwKk,7.0,2012.0,acoustic,0.676,0.675,0.0,-5.359,1.0,0.0385,0.117,0.0,0.168,0.814,172.032,196026.0,4;;;
724,Yu Takahashi,今、君に会いにいく,3Tusnv4FzdyTJIpU872QeQ,13.0,2012.0,acoustic,0.552,0.951,9.0,-2.837,1.0,0.0527,0.761,0.0,0.345,0.904,131.79,219373.0,4;;;
725,Jenny & Tyler,When Darkness Falls,0FDpmNHfvR1YcmdQaw6NaH,6.0,2012.0,acoustic,0.658,0.141,3.0,-12.74,1.0,0.0347,0.705,1.99e-06,0.115,0.138,121.89,245253.0,4;;;
726,Jenny & Tyler,You Keep Loving Me,1kVHVH8lo1Hj0LGVRXwB1D,6.0,2012.0,acoustic,0.487,0.12,10.0,-14.403,1.0,0.0403,0.774,0.0,0.124,0.356,73.732,161907.0,4;;;
727,Tyrone Wells,Already Falling,2kalDCDKHDOCGoawOg9xIo,9.0,2012.0,acoustic,0.501,0.67,5.0,-7.076,1.0,0.0296,0.241,0.0,0.306,0.671,156.005,219438.0,4;;;
728,Tyrone Wells,Satellite,5En18IsQJ7uAU1Zp8uEvGR,11.0,2012.0,acoustic,0.468,0.606,2.0,-6.473,1.0,0.028,0.00397,0.0,0.175,0.215,81.979,252379.0,4;;;
729,Charley Patton,Mississippi Boweavil Blues,2PSLVo3o7iU8mwTuovIO5P,6.0,2012.0,acoustic,0.625,0.173,6.0,-10.739,1.0,0.0585,0.951,0.555,0.141,0.119,114.235,189787.0,4;;;
730,Madi Diaz,To Be Alone,3Y0kYJ1J5o9VbQm5DvPe6O,7.0,2012.0,acoustic,0.706,0.552,7.0,-6.051,1.0,0.0259,0.0179,4.74e-06,0.272,0.644,100.971,230000.0,4;;;
731,Kris Allen,You Got A Way,4ALTuVKcRrbPyxDIqVUQQN,10.0,2012.0,acoustic,0.426,0.282,6.0,-10.01,1.0,0.0342,0.549,0.0,0.0881,0.0985,139.437,210907.0,4;;;
732,Madi Diaz,Johnny,2FlIB9lzM1RAjWq5no6Hkp,7.0,2012.0,acoustic,0.738,0.591,9.0,-5.312,0.0,0.0302,0.00481,3.45e-06,0.104,0.509,123.999,199707.0,4;;;
733,Tyler Ward,We Are Young - Acoustic,5RvCp2kQ9QILQ14DdgAd0e,16.0,2012.0,acoustic,0.479,0.463,2.0,-7.23,1.0,0.0308,0.377,0.0,0.381,0.33,93.398,222830.0,4;;;
734,Green River Ordinance,Dark Night,1scaurltbPZorAV5pc1ZS4,7.0,2012.0,acoustic,0.418,0.847,2.0,-4.233,1.0,0.0355,0.000438,0.00266,0.232,0.0885,147.973,160720.0,4;;;
735,Tyler Ward,Payphone,7CgExeJVq5hD2jur5F83MY,14.0,2012.0,acoustic,0.61,0.502,4.0,-6.016,1.0,0.0269,0.0231,0.0,0.142,0.194,103.92,189519.0,4;;;
736,Green River Ordinance,Under Fire,2tK3QcQF4E188y1DgawsZO,6.0,2012.0,acoustic,0.488,0.574,1.0,-6.049,1.0,0.0267,0.00392,0.000223,0.0953,0.126,111.997,260973.0,4;;;
737,Green River Ordinance,Lost in the World,6aqheaqglL3yJypQeBbjXe,7.0,2012.0,acoustic,0.562,0.446,5.0,-10.761,1.0,0.0273,0.646,2.85e-05,0.109,0.144,126.021,280307.0,4;;;
738,Josh Ritter,Can't Go To Sleep (Without You),71P7Hy4H0YFHSJTTpgWH9o,6.0,2012.0,acoustic,0.663,0.116,7.0,-19.089,0.0,0.0378,0.897,0.0782,0.104,0.415,87.563,197003.0,4;;;
739,Greg Laswell,Eyes On You - Redux,3GISnSJ4EEfCJmkP34ijR6,7.0,2012.0,acoustic,0.404,0.683,10.0,-6.022,0.0,0.0261,0.157,0.000232,0.0721,0.546,75.044,181320.0,3;;;
740,Greg Laswell,Nicely Played,4a4fe5YXelEFAA2eRHwDrb,7.0,2012.0,acoustic,0.408,0.883,2.0,-4.533,1.0,0.0428,0.0658,1.32e-06,0.549,0.347,160.126,257213.0,4;;;
741,Joshua Radin,Five and Dime,2PoCzpTwmlizyqpvUymNVc,5.0,2012.0,acoustic,0.533,0.27,5.0,-11.778,1.0,0.0298,0.608,0.000839,0.116,0.558,118.54,185680.0,4;;;
